	Date	Temp	Rain	zipcode	count	Day	Hour	Weekday	Lat	Lon	Type
1252	2014-05-10-21	65	0.21	10002.0	4	10	21	5	40.7124	-73.9955	uber
1253	2014-05-10-21	65	0.21	11102.0	4	10	21	5	40.7695	-73.9171	uber
1254	2014-05-10-21	65	0.21	11102.0	4	10	21	5	40.7695	-73.9171	uber
1255	2014-05-10-21	65	0.21	11102.0	4	10	21	5	40.7695	-73.9171	uber
1256	2014-05-10-21	65	0.21	11102.0	4	10	21	5	40.7695	-73.9171	uber
1257	2014-05-10-21	65	0.21	11206.0	4	10	21	5	40.7017	-73.9516	uber
1258	2014-05-10-21	65	0.21	11206.0	4	10	21	5	40.7017	-73.9516	uber
1259	2014-05-10-21	65	0.21	11206.0	4	10	21	5	40.7017	-73.9516	uber
1260	2014-05-10-21	65	0.21	11206.0	4	10	21	5	40.7017	-73.9516	uber
1261	2014-05-10-21	65	0.25	10001.0	4	10	21	5	40.751302	-73.99418	yellow
1262	2014-05-10-21	65	0.25	10001.0	4	10	21	5	40.751302	-73.99418	yellow
1263	2014-05-10-21	65	0.25	10001.0	4	10	21	5	40.751302	-73.99418	yellow
1264	2014-05-10-21	65	0.25	10001.0	4	10	21	5	40.751302	-73.99418	yellow
1265	2014-05-10-21	65	0.25	10002.0	4	10	21	5	40.7124	-73.9955	uber
1266	2014-05-10-21	65	0.25	10002.0	4	10	21	5	40.7124	-73.9955	uber
1267	2014-05-10-21	65	0.25	10002.0	4	10	21	5	40.7124	-73.9955	uber
1268	2014-05-10-21	65	0.25	10002.0	4	10	21	5	40.7124	-73.9955	uber
1269	2014-05-10-21	65	0.25	11102.0	4	10	21	5	40.7695	-73.9171	uber
1270	2014-05-10-21	65	0.25	11102.0	4	10	21	5	40.7695	-73.9171	uber
1271	2014-05-10-21	65	0.25	11102.0	4	10	21	5	40.7695	-73.9171	uber
1272	2014-05-10-21	65	0.25	11102.0	4	10	21	5	40.7695	-73.9171	uber
1273	2014-05-10-21	65	0.25	11206.0	4	10	21	5	40.7017	-73.9516	uber
1274	2014-05-10-21	65	0.25	11206.0	4	10	21	5	40.7017	-73.9516	uber
1275	2014-05-10-21	65	0.25	11206.0	4	10	21	5	40.7017	-73.9516	uber
1276	2014-05-10-21	65	0.25	11206.0	4	10	21	5	40.7017	-73.9516	uber
1277	2014-05-10-21	66	0.01	10001.0	4	10	21	5	40.751302	-73.99418	yellow
1278	2014-05-10-21	66	0.01	10001.0	4	10	21	5	40.751302	-73.99418	yellow
1279	2014-05-10-21	66	0.01	10001.0	4	10	21	5	40.751302	-73.99418	yellow
1280	2014-05-10-21	66	0.01	10001.0	4	10	21	5	40.751302	-73.99418	yellow
1281	2014-05-10-21	66	0.01	10002.0	4	10	21	5	40.7124	-73.9955	uber
1282	2014-05-10-21	66	0.01	10002.0	4	10	21	5	40.7124	-73.9955	uber
1283	2014-05-10-21	66	0.01	10002.0	4	10	21	5	40.7124	-73.9955	uber
1284	2014-05-10-21	66	0.01	10002.0	4	10	21	5	40.7124	-73.9955	uber
1285	2014-05-10-21	66	0.01	11102.0	4	10	21	5	40.7695	-73.9171	uber
1286	2014-05-10-21	66	0.01	11102.0	4	10	21	5	40.7695	-73.9171	uber
1287	2014-05-10-21	66	0.01	11102.0	4	10	21	5	40.7695	-73.9171	uber
1288	2014-05-10-21	66	0.01	11102.0	4	10	21	5	40.7695	-73.9171	uber
1289	2014-05-10-21	66	0.01	11206.0	4	10	21	5	40.7017	-73.9516	uber
1290	2014-05-10-21	66	0.01	11206.0	4	10	21	5	40.7017	-73.9516	uber
1291	2014-05-10-21	66	0.01	11206.0	4	10	21	5	40.7017	-73.9516	uber
1292	2014-05-10-21	66	0.01	11206.0	4	10	21	5	40.7017	-73.9516	uber
1293	2014-05-10-21	67	0.26	10001.0	4	10	21	5	40.751302	-73.99418	yellow
1294	2014-05-10-21	67	0.26	10001.0	4	10	21	5	40.751302	-73.99418	yellow
1295	2014-05-10-21	67	0.26	10001.0	4	10	21	5	40.751302	-73.99418	yellow
1296	2014-05-10-21	67	0.26	10001.0	4	10	21	5	40.751302	-73.99418	yellow
1297	2014-05-10-21	67	0.26	10002.0	4	10	21	5	40.7124	-73.9955	uber
1298	2014-05-10-21	67	0.26	10002.0	4	10	21	5	40.7124	-73.9955	uber
1299	2014-05-10-21	67	0.26	10002.0	4	10	21	5	40.7124	-73.9955	uber
1300	2014-05-10-21	67	0.26	10002.0	4	10	21	5	40.7124	-73.9955	uber
1301	2014-05-10-21	67	0.26	11102.0	4	10	21	5	40.7695	-73.9171	uber
1302	2014-05-10-21	67	0.26	11102.0	4	10	21	5	40.7695	-73.9171	uber
1303	2014-05-10-21	67	0.26	11102.0	4	10	21	5	40.7695	-73.9171	uber
1304	2014-05-10-21	67	0.26	11102.0	4	10	21	5	40.7695	-73.9171	uber
1305	2014-05-10-21	67	0.26	11206.0	4	10	21	5	40.7017	-73.9516	uber
1306	2014-05-10-21	67	0.26	11206.0	4	10	21	5	40.7017	-73.9516	uber
1307	2014-05-10-21	67	0.26	11206.0	4	10	21	5	40.7017	-73.9516	uber
1308	2014-05-10-21	67	0.26	11206.0	4	10	21	5	40.7017	-73.9516	uber
1309	2014-05-10-22	69	0	10003.0	1	10	22	5	40.7247	-73.9918	uber
1310	2014-05-10-22	69	0	10014.0	1	10	22	5	40.73768	-74.007497	yellow
1311	2014-05-10-22	69	0	10019.0	1	10	22	5	40.767312	-73.994135	yellow
1312	2014-05-10-23	69	0	10002.0	2	10	23	5	40.72033	-73.989267	yellow
1313	2014-05-10-23	69	0	10002.0	2	10	23	5	40.7217	-73.9841	uber
1314	2014-05-10-23	69	0	10013.0	1	10	23	5	40.7192	-74.0038	uber
1315	2014-05-10-23	69	0	10018.0	1	10	23	5	40.7569	-73.9987	uber
1316	2014-05-10-23	69	0	10025.0	1	10	23	5	40.792849	-73.967309	yellow
1317	2014-05-11-00	68	0	10007.0	1	11	0	6	40.713131	-74.004036	yellow
1318	2014-05-11-00	68	0	10016.0	1	11	0	6	40.74775	-73.98475	yellow
1319	2014-05-11-01	68	0	10001.0	2	11	1	6	40.747587	-73.986142	yellow
1320	2014-05-11-01	68	0	10001.0	2	11	1	6	40.749777	-73.995462	yellow
1321	2014-05-11-01	68	0	10002.0	1	11	1	6	40.721845	-73.986541	yellow
1322	2014-05-11-01	68	0	10014.0	1	11	1	6	40.734052	-74.002922	yellow
1323	2014-05-11-01	68	0	10018.0	1	11	1	6	40.7503	-73.9849	uber
1324	2014-05-11-02	68	0	10001.0	1	11	2	6	40.749352	-73.987812	yellow
1325	2014-05-11-02	68	0	10014.0	1	11	2	6	40.73968	-74.005257	yellow
1326	2014-05-11-02	68	0	10037.0	1	11	2	6	40.761555	-73.973635	yellow
1327	2014-05-11-03	66	0	10002.0	1	11	3	6	40.719576	-73.986726	yellow
1328	2014-05-11-04	64	0.06	10003.0	1	11	4	6	40.7313	-73.9887	uber
1329	2014-05-11-04	64	0.06	10021.0	1	11	4	6	40.7679	-73.968	uber
1330	2014-05-11-04	64	0.06	10029.0	1	11	4	6	40.796295	-73.949554	yellow
1331	2014-05-11-05	63	0.01	10019.0	2	11	5	6	40.765132	-73.981222	yellow
1332	2014-05-11-05	63	0.01	10019.0	2	11	5	6	40.764382	-73.988968	yellow
1333	2014-05-11-07	63	0	10025.0	1	11	7	6	40.7949	-73.9723	uber
1334	2014-05-11-07	63	0	10036.0	1	11	7	6	40.75795	-73.989417	yellow
1335	2014-05-11-10	61	0	10024.0	1	11	10	6	40.7904	-73.9775	uber
1336	2014-05-11-11	63	0	10003.0	1	11	11	6	40.731596	-73.985562	yellow
1337	2014-05-11-11	63	0	10022.0	1	11	11	6	40.7615	-73.9744	uber
1338	2014-05-11-11	63	0	10282.0	1	11	11	6	40.7172	-74.0144	uber
1339	2014-05-11-11	63	0	11215.0	1	11	11	6	40.6722	-73.9838	uber
1340	2014-05-11-12	65	0	10010.0	1	11	12	6	40.7403	-73.98661	yellow
1341	2014-05-11-12	65	0	10016.0	1	11	12	6	40.74555	-73.98425	yellow
1342	2014-05-11-12	65	0	11203.0	1	11	12	6	40.6579	-73.9451	uber
1343	2014-05-11-12	65	0	11434.0	2	11	12	6	40.645	-73.782	uber
1344	2014-05-11-12	65	0	11434.0	2	11	12	6	40.645	-73.782	uber
1345	2014-05-11-13	68	0	10009.0	1	11	13	6	40.729732	-73.978693	yellow
1346	2014-05-11-13	68	0	11368.0	1	11	13	6	40.7741	-73.872	uber
1347	2014-05-11-13	68	0	11375.0	1	11	13	6	40.7166	-73.8345	uber
1348	2014-05-11-15	74	0	10029.0	1	11	15	6	40.7933	-73.9518	uber
1349	2014-05-11-15	74	0	10037.0	1	11	15	6	40.74264	-73.986813	yellow
1350	2014-05-11-17	78	0	10014.0	1	11	17	6	40.7353	-74.0049	uber
1351	2014-05-11-17	78	0	10023.0	1	11	17	6	40.78062	-73.981583	yellow
1352	2014-05-11-17	78	0	10037.0	1	11	17	6	40.7551	-73.9735	uber
1353	2014-05-11-18	79	0	10011.0	1	11	18	6	40.744565	-73.998908	yellow
1354	2014-05-11-19	81	0	10001.0	1	11	19	6	40.748714	-73.996351	yellow
1355	2014-05-11-19	81	0	10010.0	1	11	19	6	40.73771	-73.980947	yellow
1356	2014-05-11-19	81	0	10011.0	1	11	19	6	40.7507	-73.9945	uber
1357	2014-05-11-19	81	0	10038.0	1	11	19	6	40.707043	-74.006701	yellow
1358	2014-05-11-19	81	0	11201.0	1	11	19	6	40.6966	-73.9943	uber
1359	2014-05-11-20	80	0	10017.0	1	11	20	6	40.751532	-73.975752	yellow
1360	2014-05-11-20	80	0	11434.0	1	11	20	6	40.645	-73.7817	uber
1361	2014-05-11-21	80	0	10024.0	1	11	21	6	40.790402	-73.974928	yellow
1362	2014-05-11-21	80	0	10025.0	1	11	21	6	40.801077	-73.967759	yellow
1363	2014-05-11-21	80	0	11368.0	1	11	21	6	40.774	-73.8727	uber
1364	2014-05-11-23	77	0	10013.0	1	11	23	6	40.720577	-73.996875	yellow
1365	2014-05-12-00	73	0	10003.0	1	12	0	0	40.730022	-73.989467	yellow
1366	2014-05-12-01	74	0	11222.0	1	12	1	0	40.723655	-73.951413	yellow
1367	2014-05-12-04	69	0	10036.0	1	12	4	0	40.7611	-73.9989	uber
1368	2014-05-12-05	69	0	10003.0	1	12	5	0	40.7305	-73.9866	uber
1369	2014-05-12-05	69	0	11377.0	1	12	5	0	40.754274	-73.887985	yellow
1370	2014-05-12-06	68	0	10038.0	1	12	6	0	40.7072	-74.005122	yellow
1371	2014-05-12-06	68	0	11377.0	1	12	6	0	40.7365	-73.9019	uber
1372	2014-05-12-07	67	0	10010.0	1	12	7	0	40.7377	-73.9804	uber
1373	2014-05-12-07	67	0	10028.0	1	12	7	0	40.7735	-73.9494	uber
1374	2014-05-12-07	67	0	11211.0	1	12	7	0	40.7181	-73.9574	uber
1375	2014-05-12-08	65	0	10280.0	1	12	8	0	40.709257	-74.017926	yellow
1376	2014-05-12-09	65	0	10010.0	2	12	9	0	40.740457	-73.990492	yellow
1377	2014-05-12-09	65	0	10010.0	2	12	9	0	40.73962	-73.98475	yellow
1378	2014-05-12-09	65	0	10013.0	1	12	9	0	40.7266	-74.0061	uber
1379	2014-05-12-09	65	0	10014.0	1	12	9	0	40.731162	-74.001278	yellow
1380	2014-05-12-09	65	0	10036.0	1	12	9	0	40.762175	-73.991247	yellow
1381	2014-05-12-10	67	0	10019.0	1	12	10	0	40.766252	-73.981995	yellow
1382	2014-05-12-10	67	0	10024.0	1	12	10	0	40.788445	-73.978171	yellow
1383	2014-05-12-11	67	0	10001.0	1	12	11	0	40.751069	-73.994095	yellow
1384	2014-05-12-11	67	0	10019.0	1	12	11	0	40.7589	-73.9819	uber
1385	2014-05-12-11	67	0	10036.0	1	12	11	0	40.761449	-73.999612	yellow
1386	2014-05-12-13	74	0	10016.0	1	12	13	0	40.747107	-73.981155	yellow
1387	2014-05-12-13	74	0	10037.0	1	12	13	0	40.761992	-73.972792	yellow
1388	2014-05-12-15	81	0	10002.0	1	12	15	0	40.7207	-73.9926	uber
1389	2014-05-12-15	81	0	10011.0	1	12	15	0	40.734075	-73.998575	yellow
1390	2014-05-12-15	81	0	10012.0	2	12	15	0	40.714587	-74.009977	yellow
1391	2014-05-12-15	81	0	10012.0	2	12	15	0	40.725562	-73.996818	yellow
1392	2014-05-12-15	81	0	10014.0	1	12	15	0	40.7406	-74.0067	uber
1393	2014-05-12-15	81	0	10016.0	1	12	15	0	40.7467	-73.9836	uber
1394	2014-05-12-15	81	0	10017.0	1	12	15	0	40.754492	-73.97152	yellow
1395	2014-05-12-15	81	0	11223.0	1	12	15	0	40.6071	-73.9627	uber
1396	2014-05-12-16	84	0	10003.0	1	12	16	0	40.7335	-73.9899	uber
1397	2014-05-12-17	81	0	10001.0	1	12	17	0	40.746912	-73.98999	yellow
1398	2014-05-12-17	81	0	10002.0	1	12	17	0	40.716	-73.9913	uber
1399	2014-05-12-17	81	0	10021.0	1	12	17	0	40.77365	-73.959952	yellow
1400	2014-05-12-17	81	0	10022.0	2	12	17	0	40.76109	-73.973085	yellow
1401	2014-05-12-17	81	0	10022.0	2	12	17	0	40.7618	-73.9725	uber
1402	2014-05-12-17	81	0	10025.0	1	12	17	0	40.800605	-73.961813	yellow
1403	2014-05-12-18	82	0	10003.0	1	12	18	0	40.738213	-73.987948	yellow
1404	2014-05-12-18	82	0	10019.0	1	12	18	0	40.7654	-73.9755	uber
1405	2014-05-12-18	82	0	10021.0	1	12	18	0	40.767542	-73.959327	yellow
1406	2014-05-12-18	82	0	10024.0	1	12	18	0	40.783312	-73.980377	yellow
1407	2014-05-12-19	79	0	10011.0	1	12	19	0	40.739000000000004	-74.001	uber
1408	2014-05-12-20	79	0	10004.0	1	12	20	0	40.7032	-74.0115	uber
1409	2014-05-12-20	79	0	10023.0	1	12	20	0	40.76937	-73.984747	yellow
1410	2014-05-12-20	79	0	10035.0	1	12	20	0	40.718946	-73.990386	yellow
1411	2014-05-12-20	79	0	10128.0	1	12	20	0	40.78213	-73.956057	yellow
1412	2014-05-12-21	78	0	10012.0	1	12	21	0	40.7229	-73.9946	uber
1413	2014-05-12-21	78	0	10014.0	1	12	21	0	40.7401	-74.0057	uber
1414	2014-05-12-21	78	0	10022.0	1	12	21	0	40.7629	-73.9736	uber
1415	2014-05-12-22	78	0	10012.0	1	12	22	0	40.730282	-74.000388	yellow
1416	2014-05-12-22	78	0	10016.0	1	12	22	0	40.7464	-73.9819	uber
1417	2014-05-12-22	78	0	10019.0	1	12	22	0	40.7648	-73.9805	uber
1418	2014-05-12-22	78	0	10036.0	1	12	22	0	40.769033	-73.982712	yellow
1419	2014-05-12-23	78	0	10021.0	2	12	23	0	40.774352	-73.96335	yellow
1420	2014-05-12-23	78	0	10021.0	2	12	23	0	40.773267	-73.962292	yellow
1421	2014-05-13-00	76	0	10019.0	1	13	0	1	40.760329	-73.980126	yellow
1422	2014-05-13-00	76	0	10022.0	1	13	0	1	40.76157	-73.974953	yellow
1423	2014-05-13-02	75	0	10012.0	1	13	2	1	40.724921	-73.995457	yellow
1424	2014-05-13-06	71	0	10019.0	1	13	6	1	40.76365	-73.975122	yellow
1425	2014-05-13-07	69	0	10003.0	1	13	7	1	40.731342	-73.982642	yellow
1426	2014-05-13-08	69	0	10002.0	1	13	8	1	40.7201	-73.9885	uber
1427	2014-05-13-09	68	0	10011.0	1	13	9	1	40.7395	-73.9923	uber
1428	2014-05-13-09	68	0	10014.0	1	13	9	1	40.733717	-74.00131	yellow
1429	2014-05-13-09	68	0	10022.0	1	13	9	1	40.7613	-73.97	uber
1430	2014-05-13-09	68	0	10280.0	1	13	9	1	40.707573	-74.017075	yellow
1431	2014-05-13-10	61	0	10001.0	1	13	10	1	40.754731	-73.999004	yellow
1432	2014-05-13-10	61	0	10035.0	1	13	10	1	40.8077	-73.9374	uber
1433	2014-05-13-11	60	0	10019.0	1	13	11	1	40.768095	-73.989579	yellow
1434	2014-05-13-11	60	0	10024.0	1	13	11	1	40.7819	-73.9772	uber
1435	2014-05-13-11	60	0	10025.0	1	13	11	1	40.796662	-73.97235	yellow
1436	2014-05-13-12	61	0	10018.0	1	13	12	1	40.756469	-73.990522	yellow
1437	2014-05-13-12	61	0	10027.0	1	13	12	1	40.812005	-73.961138	yellow
1438	2014-05-13-13	62	0	10017.0	2	13	13	1	40.7538	-73.9785	uber
1439	2014-05-13-13	62	0	10017.0	2	13	13	1	40.7538	-73.9785	uber
1440	2014-05-13-13	62	0	10025.0	1	13	13	1	40.790737	-73.965496	yellow
1441	2014-05-13-13	62	0	10037.0	1	13	13	1	40.762676	-73.967864	yellow
1442	2014-05-13-14	64	0	10003.0	1	13	14	1	40.7323	-73.9949	uber
1443	2014-05-13-14	64	0	10019.0	1	13	14	1	40.760062	-73.985702	yellow
1444	2014-05-13-14	64	0	10023.0	1	13	14	1	40.7704	-73.9802	uber
1445	2014-05-13-14	64	0	10036.0	1	13	14	1	40.759597	-73.98804	yellow
1446	2014-05-13-14	64	0	11217.0	1	13	14	1	40.677748	-73.973281	yellow
1447	2014-05-13-15	67	0	10003.0	1	13	15	1	40.736627	-73.988915	yellow
1448	2014-05-13-15	67	0	10011.0	2	13	15	1	40.7413	-74.0014	uber
1449	2014-05-13-15	67	0	10011.0	2	13	15	1	40.7389	-74.0003	uber
1450	2014-05-13-15	67	0	10013.0	1	13	15	1	40.7159	-74.0038	uber
1451	2014-05-13-15	67	0	10016.0	1	13	15	1	40.747487	-73.979022	yellow
1452	2014-05-13-15	67	0	10017.0	1	13	15	1	40.751396	-73.968096	yellow
1453	2014-05-13-15	67	0	10018.0	1	13	15	1	40.7537	-73.9924	uber
1454	2014-05-13-15	67	0	10019.0	2	13	15	1	40.768572	-73.985027	yellow
1455	2014-05-13-15	67	0	10019.0	2	13	15	1	40.7595	-73.9765	uber
1456	2014-05-13-15	67	0	10128.0	1	13	15	1	40.7846	-73.9521	uber
1457	2014-05-13-15	67	0	11434.0	1	13	15	1	40.645013	-73.78113	yellow
1458	2014-05-13-16	69	0	10006.0	1	13	16	1	40.7075	-74.0123	uber
1459	2014-05-13-16	69	0	10018.0	1	13	16	1	40.751512	-73.982569	yellow
1460	2014-05-13-16	69	0	10037.0	1	13	16	1	40.818325	-73.937551	yellow
1461	2014-05-13-17	71	0	10004.0	1	13	17	1	40.701858	-74.011492	yellow
1462	2014-05-13-17	71	0	10012.0	1	13	17	1	40.7233	-73.9958	uber
1463	2014-05-13-17	71	0	10028.0	1	13	17	1	40.779033	-73.962255	yellow
1464	2014-05-13-17	71	0	11226.0	1	13	17	1	40.6729	-73.9686	uber
1465	2014-05-13-18	69	0	10016.0	1	13	18	1	40.748000000000005	-73.9735	uber
1466	2014-05-13-19	69	0	10013.0	1	13	19	1	40.722118	-73.997167	yellow
1467	2014-05-13-19	69	0	10016.0	1	13	19	1	40.748207	-73.984486	yellow
1468	2014-05-13-19	69	0	10022.0	1	13	19	1	40.757542	-73.964837	yellow
1469	2014-05-13-19	69	0	10032.0	1	13	19	1	40.8417	-73.9423	uber
1470	2014-05-13-19	69	0	10036.0	2	13	19	1	40.75713	-73.989982	yellow
1471	2014-05-13-19	69	0	10036.0	2	13	19	1	40.757872	-73.992675	yellow
1472	2014-05-13-19	69	0	10037.0	1	13	19	1	40.756067	-73.972711	yellow
1473	2014-05-13-19	69	0	11434.0	1	13	19	1	40.645046	-73.781127	yellow
1474	2014-05-13-20	70	0	10013.0	2	13	20	1	40.718683	-73.999418	yellow
1475	2014-05-13-20	70	0	10013.0	2	13	20	1	40.7234	-74.0029	uber
1476	2014-05-13-20	70	0	11434.0	4	13	20	1	40.6449	-73.7823	uber
1477	2014-05-13-20	70	0	11434.0	4	13	20	1	40.6449	-73.7823	uber
1478	2014-05-13-20	70	0	11434.0	4	13	20	1	40.6449	-73.7823	uber
1479	2014-05-13-20	70	0	11434.0	4	13	20	1	40.6449	-73.7823	uber
1480	2014-05-13-21	69	0	10001.0	1	13	21	1	40.7507	-73.9943	uber
1481	2014-05-13-21	69	0	10013.0	1	13	21	1	40.7169	-74.0083	uber
1482	2014-05-13-22	66	0	10001.0	2	13	22	1	40.749226	-73.986694	yellow
1483	2014-05-13-22	66	0	10001.0	2	13	22	1	40.745292	-73.99011	yellow
1484	2014-05-13-22	66	0	10009.0	1	13	22	1	40.736292	-73.981335	yellow
1485	2014-05-13-22	66	0	10011.0	1	13	22	1	40.741176	-73.996418	yellow
1486	2014-05-13-22	66	0	11238.0	1	13	22	1	40.6865	-73.9668	uber
1487	2014-05-13-23	61	0	10001.0	2	13	23	1	40.751341	-73.997814	yellow
1488	2014-05-13-23	61	0	10001.0	2	13	23	1	40.746942	-73.989372	yellow
1489	2014-05-13-23	61	0	10018.0	1	13	23	1	40.753097	-73.984824	yellow
1490	2014-05-13-23	61	0	10019.0	2	13	23	1	40.749962	-73.987752	yellow
1491	2014-05-13-23	61	0	10019.0	2	13	23	1	40.76079	-73.97927	yellow
1492	2014-05-13-23	61	0	10036.0	1	13	23	1	40.758694	-73.988827	yellow
1493	2014-05-14-00	58	0	10011.0	1	14	0	2	40.7325	-73.9982	uber
1494	2014-05-14-00	58	0	10019.0	1	14	0	2	40.765622	-73.987385	yellow
1495	2014-05-14-04	53	0	10012.0	1	14	4	2	40.7203	-73.9963	uber
1496	2014-05-14-06	53	0	10003.0	1	14	6	2	40.7246	-73.9915	uber
1497	2014-05-14-06	53	0	10021.0	1	14	6	2	40.7729	-73.9595	uber
1498	2014-05-14-06	53	0	10022.0	1	14	6	2	40.75573	-73.961697	yellow
1499	2014-05-14-06	53	0	11216.0	1	14	6	2	40.6801	-73.954	uber
1500	2014-05-14-07	52	0	10003.0	4	14	7	2	40.725032	-73.987015	yellow
1501	2014-05-14-07	52	0	10003.0	4	14	7	2	40.7273	-73.9919	uber
1502	2014-05-14-07	52	0	10003.0	4	14	7	2	40.7273	-73.9919	uber
1503	2014-05-14-07	52	0	10003.0	4	14	7	2	40.734	-73.9849	uber
1504	2014-05-14-07	52	0	10010.0	1	14	7	2	40.7385	-73.9843	uber
1505	2014-05-14-07	52	0	11203.0	1	14	7	2	40.6532	-73.9354	uber
1506	2014-05-14-08	52	0	10003.0	2	14	8	2	40.734	-73.9812	uber
1507	2014-05-14-08	52	0	10003.0	2	14	8	2	40.7338	-73.987	uber
1508	2014-05-14-08	52	0	10013.0	1	14	8	2	40.7198	-74.0072	uber
1509	2014-05-14-08	52	0	10018.0	1	14	8	2	40.75634	-73.997727	yellow
1510	2014-05-14-08	52	0	10021.0	1	14	8	2	40.773042	-73.963965	yellow
1511	2014-05-14-08	52	0	10038.0	1	14	8	2	40.705806	-74.00579	yellow
1512	2014-05-14-09	52	0	10019.0	1	14	9	2	40.764089	-73.992113	yellow
1513	2014-05-14-10	52	0	10016.0	1	14	10	2	40.7455	-73.9861	uber
1514	2014-05-14-10	52	0	10021.0	1	14	10	2	40.77335	-73.962303	yellow
1515	2014-05-14-10	52	0	11219.0	1	14	10	2	40.6393	-73.9987	uber
1516	2014-05-14-11	53	0	10001.0	1	14	11	2	40.749207	-73.987892	yellow
1517	2014-05-14-11	53	0	10013.0	1	14	11	2	40.7197	-74.0016	uber
1518	2014-05-14-11	53	0	10028.0	1	14	11	2	40.776407	-73.959935	yellow
1519	2014-05-14-12	54	0	10021.0	1	14	12	2	40.768212	-73.952765	yellow
1520	2014-05-14-12	54	0	10022.0	1	14	12	2	40.756695	-73.963808	yellow
1521	2014-05-14-12	54	0	11368.0	1	14	12	2	40.77127	-73.86494	yellow
1522	2014-05-14-13	58	0	10012.0	1	14	13	2	40.726543	-74.002611	yellow
1523	2014-05-14-13	58	0	10017.0	1	14	13	2	40.755007	-73.97184	yellow
1524	2014-05-14-13	58	0	10019.0	1	14	13	2	40.770298	-73.987626	yellow
1525	2014-05-14-13	58	0	10025.0	1	14	13	2	40.807922	-73.964263	yellow
1526	2014-05-14-14	61	0	10003.0	1	14	14	2	40.729562	-73.989975	yellow
1527	2014-05-14-14	61	0	10012.0	1	14	14	2	40.7244	-74.0016	uber
1528	2014-05-14-14	61	0	10016.0	2	14	14	2	40.7459	-73.9719	uber
1529	2014-05-14-14	61	0	10016.0	2	14	14	2	40.7459	-73.9784	uber
1530	2014-05-14-14	61	0	10017.0	1	14	14	2	40.7541	-73.9741	uber
1531	2014-05-14-14	61	0	10018.0	1	14	14	2	40.753972	-73.992182	yellow
1532	2014-05-14-14	61	0	10022.0	1	14	14	2	40.75697	-73.97439	yellow
1533	2014-05-14-15	64	0	10018.0	1	14	15	2	40.7471	-74.0082	uber
1534	2014-05-14-15	64	0	10022.0	1	14	15	2	40.7585	-73.9628	uber
1535	2014-05-14-16	68	0	10013.0	1	14	16	2	40.7199	-73.9987	uber
1536	2014-05-14-16	68	0	10017.0	1	14	16	2	40.757	-73.9759	uber
1537	2014-05-14-17	70	0	10001.0	1	14	17	2	40.7502	-73.9949	uber
1538	2014-05-14-17	70	0	10007.0	1	14	17	2	40.713662	-74.008842	yellow
1539	2014-05-14-17	70	0	10010.0	1	14	17	2	40.7397	-73.988837	yellow
1540	2014-05-14-17	70	0	10012.0	1	14	17	2	40.7263	-73.9953	uber
1541	2014-05-14-17	70	0	10014.0	1	14	17	2	40.73789	-74.005764	yellow
1542	2014-05-14-17	70	0	10036.0	1	14	17	2	40.760501	-73.995006	yellow
1543	2014-05-14-18	67	0	10019.0	1	14	18	2	40.758127	-73.981812	yellow
1544	2014-05-14-18	67	0	10128.0	1	14	18	2	40.7849	-73.9558	uber
1545	2014-05-14-19	63	0	10028.0	1	14	19	2	40.780079	-73.954874	yellow
1546	2014-05-14-20	64	0	10012.0	1	14	20	2	40.7263	-73.9971	uber
1547	2014-05-14-20	64	0	10017.0	1	14	20	2	40.750304	-73.974846	yellow
1548	2014-05-14-20	64	0	10018.0	1	14	20	2	40.7522	-73.9875	uber
1549	2014-05-14-20	64	0	10022.0	1	14	20	2	40.7533	-73.9666	uber
1550	2014-05-14-21	63	0	10011.0	1	14	21	2	40.7415	-73.999	uber
1551	2014-05-14-21	63	0	10023.0	1	14	21	2	40.773555	-73.983436	yellow
1552	2014-05-14-22	62	0	10012.0	2	14	22	2	40.725057	-73.99231	yellow
1553	2014-05-14-22	62	0	10012.0	2	14	22	2	40.7301	-74.0007	uber
1554	2014-05-14-22	62	0	10016.0	2	14	22	2	40.74111	-73.98144	yellow
1555	2014-05-14-22	62	0	10016.0	2	14	22	2	40.7405	-73.986	uber
1556	2014-05-14-22	62	0	10038.0	1	14	22	2	40.7116	-74.0078	uber
1557	2014-05-14-23	61	0	10003.0	1	14	23	2	40.73188	-73.9837	yellow
1558	2014-05-14-23	61	0	10038.0	1	14	23	2	40.709515	-74.00627	yellow
1559	2014-05-15-00	61	0	10001.0	1	15	0	3	40.744852	-73.989028	yellow
1560	2014-05-15-00	61	0	10028.0	1	15	0	3	40.776382	-73.959862	yellow
1561	2014-05-15-01	59	0	10024.0	1	15	1	3	40.790855	-73.974355	yellow
1562	2014-05-15-02	60	0	10009.0	1	15	2	3	40.729062	-73.979404	yellow
1563	2014-05-15-02	60	0	10014.0	1	15	2	3	40.7397	-74.0062	uber
1564	2014-05-15-05	59	0	10013.0	3	15	5	3	40.7186	-74.0078	uber
1565	2014-05-15-05	59	0	10013.0	3	15	5	3	40.7186	-74.0078	uber
1566	2014-05-15-05	59	0	10013.0	3	15	5	3	40.7186	-74.0078	uber
1567	2014-05-15-05	59	0	11105.0	3	15	5	3	40.76944	-73.909986	yellow
1568	2014-05-15-05	59	0	11105.0	3	15	5	3	40.76944	-73.909986	yellow
1569	2014-05-15-05	59	0	11105.0	3	15	5	3	40.76944	-73.909986	yellow
